fromStation,fromNode,toStation,toNode,cruisedistance,vtoldistance
50,uam_st_50_fa,6,uam_st_6_fa,16863.467653872958,1200.0
50,uam_st_50_fa,53,uam_st_53_fa,20705.970738886324,1200.0
50,uam_st_50_fa,8,uam_st_8_fa,10622.729696693006,1200.0
50,uam_st_50_fa,32,uam_st_32_fa,38759.564426936624,1200.0
50,uam_st_50_fa,26,uam_st_26_fa,50886.990497590916,1200.0
50,uam_st_50_fa,57,uam_st_57_fa,39503.82518719078,1200.0
50,uam_st_50_fa,47,uam_st_47_fa,62513.3367120165,1200.0
50,uam_st_50_fa,22,uam_st_22_fa,68630.73265553327,1200.0
50,uam_st_50_fa,16,uam_st_16_fa,88779.84590988656,1200.0
50,uam_st_50_fa,37,uam_st_37_fa,51877.127285170434,1200.0
50,uam_st_50_fa,68,uam_st_68_fa,73464.03680518083,1200.0
50,uam_st_50_fa,43,uam_st_43_fa,21884.453430331167,1200.0
50,uam_st_50_fa,64,uam_st_64_fa,65007.94815570401,1200.0
50,uam_st_50_fa,71,uam_st_71_fa,41862.68648332917,1200.0
50,uam_st_50_fa,3,uam_st_3_fa,17058.969534124262,1200.0
50,uam_st_50_fa,12,uam_st_12_fa,68928.32331252324,1200.0
50,uam_st_50_fa,33,uam_st_33_fa,84076.59676853269,1200.0
50,uam_st_50_fa,27,uam_st_27_fa,71799.13623576412,1200.0
50,uam_st_50_fa,52,uam_st_52_fa,8581.060569703024,1200.0
50,uam_st_50_fa,7,uam_st_7_fa,27045.06034812867,1200.0
50,uam_st_50_fa,56,uam_st_56_fa,37009.25058718067,1200.0
50,uam_st_50_fa,23,uam_st_23_fa,53960.361450838325,1200.0
50,uam_st_50_fa,65,uam_st_65_fa,78463.67881316494,1200.0
50,uam_st_50_fa,17,uam_st_17_fa,79911.15828847964,1200.0
50,uam_st_50_fa,42,uam_st_42_fa,33329.43285809742,1200.0
50,uam_st_50_fa,36,uam_st_36_fa,59347.458575496836,1200.0
50,uam_st_50_fa,61,uam_st_61_fa,46043.2438268357,1200.0
50,uam_st_50_fa,0,uam_st_0_fa,19513.40002566835,1200.0
50,uam_st_50_fa,46,uam_st_46_fa,44033.794197448915,1200.0
50,uam_st_50_fa,4,uam_st_4_fa,12136.88965936455,1200.0
50,uam_st_50_fa,69,uam_st_69_fa,57120.27904293185,1200.0
50,uam_st_50_fa,13,uam_st_13_fa,36721.1207413859,1200.0
50,uam_st_50_fa,28,uam_st_28_fa,95707.65849656939,1200.0
50,uam_st_50_fa,30,uam_st_30_fa,54260.44159918946,1200.0
50,uam_st_50_fa,49,uam_st_49_fa,38741.10522743709,1200.0
50,uam_st_50_fa,51,uam_st_51_fa,8703.608756530417,1200.0
50,uam_st_50_fa,55,uam_st_55_fa,24510.763327929704,1200.0
50,uam_st_50_fa,72,uam_st_72_fa,28217.6604008953,1200.0
50,uam_st_50_fa,59,uam_st_59_fa,34083.421500214936,1200.0
50,uam_st_50_fa,24,uam_st_24_fa,60998.25692093058,1200.0
50,uam_st_50_fa,20,uam_st_20_fa,66214.45451990065,1200.0
50,uam_st_50_fa,41,uam_st_41_fa,27223.721814120527,1200.0
50,uam_st_50_fa,14,uam_st_14_fa,42333.395088344914,1200.0
50,uam_st_50_fa,1,uam_st_1_fa,24153.386813132653,1200.0
50,uam_st_50_fa,62,uam_st_62_fa,37561.8678108692,1200.0
50,uam_st_50_fa,18,uam_st_18_fa,68064.39500386204,1200.0
50,uam_st_50_fa,45,uam_st_45_fa,29474.39125285274,1200.0
50,uam_st_50_fa,66,uam_st_66_fa,85024.37886482727,1200.0
50,uam_st_50_fa,39,uam_st_39_fa,53635.194378257234,1200.0
50,uam_st_50_fa,10,uam_st_10_fa,39037.73051826847,1200.0
50,uam_st_50_fa,35,uam_st_35_fa,49304.62284468446,1200.0
50,uam_st_50_fa,5,uam_st_5_fa,15210.87223357724,1200.0
29,uam_st_29_fa,9,uam_st_9_fa,60625.54227627949,1200.0
29,uam_st_29_fa,31,uam_st_31_fa,56947.891964291135,1200.0
29,uam_st_29_fa,25,uam_st_25_fa,34001.47349939681,1200.0
29,uam_st_29_fa,50,uam_st_50_fa,80242.46177329276,1200.0
29,uam_st_29_fa,48,uam_st_48_fa,34976.54323987816,1200.0
29,uam_st_29_fa,54,uam_st_54_fa,101977.17848678007,1200.0
29,uam_st_29_fa,73,uam_st_73_fa,56922.69389935364,1200.0
29,uam_st_29_fa,58,uam_st_58_fa,104991.67836493361,1200.0
29,uam_st_29_fa,60,uam_st_60_fa,72527.61568531112,1200.0
29,uam_st_29_fa,21,uam_st_21_fa,62041.56059520957,1200.0
29,uam_st_29_fa,15,uam_st_15_fa,75138.34053282937,1200.0
29,uam_st_29_fa,40,uam_st_40_fa,111161.05730354524,1200.0
29,uam_st_29_fa,19,uam_st_19_fa,89836.72013401412,1200.0
29,uam_st_29_fa,44,uam_st_44_fa,84019.73241250783,1200.0
29,uam_st_29_fa,67,uam_st_67_fa,69793.72414584614,1200.0
29,uam_st_29_fa,2,uam_st_2_fa,64560.63428520788,1200.0
29,uam_st_29_fa,70,uam_st_70_fa,89236.49595882138,1200.0
29,uam_st_29_fa,38,uam_st_38_fa,124408.01983463117,1200.0
29,uam_st_29_fa,63,uam_st_63_fa,53131.1060554384,1200.0
29,uam_st_29_fa,11,uam_st_11_fa,79187.21834300821,1200.0
29,uam_st_29_fa,34,uam_st_34_fa,81061.06756206662,1200.0
29,uam_st_29_fa,6,uam_st_6_fa,74523.266934542,1200.0
29,uam_st_29_fa,53,uam_st_53_fa,100905.98459985059,1200.0
29,uam_st_29_fa,8,uam_st_8_fa,70647.6401970839,1200.0
29,uam_st_29_fa,32,uam_st_32_fa,64290.73831185563,1200.0
29,uam_st_29_fa,26,uam_st_26_fa,42749.38071708462,1200.0
29,uam_st_29_fa,57,uam_st_57_fa,110566.92044039744,1200.0
29,uam_st_29_fa,47,uam_st_47_fa,19550.718116139116,1200.0
29,uam_st_29_fa,22,uam_st_22_fa,70941.6511017432,1200.0
29,uam_st_29_fa,16,uam_st_16_fa,84316.79730194111,1200.0
29,uam_st_29_fa,37,uam_st_37_fa,110644.42291022529,1200.0
29,uam_st_29_fa,68,uam_st_68_fa,77328.04896853585,1200.0
29,uam_st_29_fa,43,uam_st_43_fa,70212.853484418,1200.0
29,uam_st_29_fa,64,uam_st_64_fa,45380.63357013637,1200.0
29,uam_st_29_fa,71,uam_st_71_fa,120703.7672628693,1200.0
29,uam_st_29_fa,3,uam_st_3_fa,64334.330628182244,1200.0
29,uam_st_29_fa,12,uam_st_12_fa,67863.75660350088,1200.0
29,uam_st_29_fa,33,uam_st_33_fa,23693.780133594686,1200.0
29,uam_st_29_fa,27,uam_st_27_fa,17685.981320599705,1200.0
29,uam_st_29_fa,52,uam_st_52_fa,83090.08715251279,1200.0
29,uam_st_29_fa,7,uam_st_7_fa,67219.35066506396,1200.0
29,uam_st_29_fa,56,uam_st_56_fa,117209.1327853698,1200.0
29,uam_st_29_fa,23,uam_st_23_fa,59544.87777086256,1200.0
29,uam_st_29_fa,65,uam_st_65_fa,58123.955789472566,1200.0
29,uam_st_29_fa,17,uam_st_17_fa,98504.40848505405,1200.0
29,uam_st_29_fa,42,uam_st_42_fa,90805.77197269895,1200.0
29,uam_st_29_fa,36,uam_st_36_fa,74247.45219055693,1200.0
29,uam_st_29_fa,61,uam_st_61_fa,67653.55398797091,1200.0
29,uam_st_29_fa,0,uam_st_0_fa,68415.54376657496,1200.0
29,uam_st_29_fa,46,uam_st_46_fa,36551.88633031134,1200.0
29,uam_st_29_fa,4,uam_st_4_fa,69544.82918577001,1200.0
29,uam_st_29_fa,69,uam_st_69_fa,81493.64998600612,1200.0
29,uam_st_29_fa,13,uam_st_13_fa,106319.25389567704,1200.0
29,uam_st_29_fa,28,uam_st_28_fa,21016.152915956845,1200.0
29,uam_st_29_fa,30,uam_st_30_fa,29728.525959297353,1200.0
29,uam_st_29_fa,49,uam_st_49_fa,46327.97704269291,1200.0
29,uam_st_29_fa,51,uam_st_51_fa,88754.08973031127,1200.0
29,uam_st_29_fa,55,uam_st_55_fa,91328.37949171415,1200.0
29,uam_st_29_fa,72,uam_st_72_fa,59120.475834426856,1200.0
29,uam_st_29_fa,59,uam_st_59_fa,91144.68109423507,1200.0
29,uam_st_29_fa,24,uam_st_24_fa,46762.63716795486,1200.0
29,uam_st_29_fa,20,uam_st_20_fa,79167.26742021427,1200.0
29,uam_st_29_fa,41,uam_st_41_fa,102216.53346833933,1200.0
29,uam_st_29_fa,14,uam_st_14_fa,111401.98715748971,1200.0
29,uam_st_29_fa,1,uam_st_1_fa,64062.457768707354,1200.0
29,uam_st_29_fa,62,uam_st_62_fa,56267.90037694444,1200.0
29,uam_st_29_fa,18,uam_st_18_fa,101935.15237097704,1200.0
29,uam_st_29_fa,45,uam_st_45_fa,51214.16206540247,1200.0
29,uam_st_29_fa,66,uam_st_66_fa,68516.85575362634,1200.0
29,uam_st_29_fa,39,uam_st_39_fa,126593.9273511281,1200.0
29,uam_st_29_fa,10,uam_st_10_fa,44664.510108053844,1200.0
29,uam_st_29_fa,35,uam_st_35_fa,95127.71559433473,1200.0
29,uam_st_29_fa,5,uam_st_5_fa,70253.68758011558,1200.0
48,uam_st_48_fa,9,uam_st_9_fa,39765.760932349716,1200.0
48,uam_st_48_fa,31,uam_st_31_fa,47057.59798613919,1200.0
48,uam_st_48_fa,25,uam_st_25_fa,53233.0649094558,1200.0
48,uam_st_48_fa,50,uam_st_50_fa,55450.080537443384,1200.0
48,uam_st_48_fa,29,uam_st_29_fa,34976.54323987816,1200.0
48,uam_st_48_fa,54,uam_st_54_fa,72747.82860196568,1200.0
48,uam_st_48_fa,73,uam_st_73_fa,31826.14604607569,1200.0
48,uam_st_48_fa,58,uam_st_58_fa,70784.77648496674,1200.0
